2022-archive-2022-1-6-sa93-z419,melbourne,/en/scores/stats-centre/archive/2022/9665/qs013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-5-be90-ea24,melbourne,/en/scores/stats-centre/archive/2022/9665/qs009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-4-h0bh-kb09,melbourne,/en/scores/stats-centre/archive/2022/9665/qs011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-3-c0bc-sh90,melbourne,/en/scores/stats-centre/archive/2022/9665/qs015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-2-ch05-gb93,melbourne,/en/scores/stats-centre/archive/2022/9665/qs008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-1-va08-pf39,melbourne,/en/scores/stats-centre/archive/2022/9665/qs014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-7-1-kc56-mc10,sydney,/en/scores/stats-centre/archive/2022/9663/ms001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-6-2-kc56-e687,sydney,/en/scores/stats-centre/archive/2022/9663/ms002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-6-1-mc10-o522,sydney,/en/scores/stats-centre/archive/2022/9663/ms003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-4-kc56-su87,sydney,/en/scores/stats-centre/archive/2022/9663/ms004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-3-e687-c0bc,sydney,/en/scores/stats-centre/archive/2022/9663/ms005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-2-o522-n0ae,sydney,/en/scores/stats-centre/archive/2022/9663/ms006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-1-mc10-gb88,sydney,/en/scores/stats-centre/archive/2022/9663/ms007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-8-kc56-ki95,sydney,/en/scores/stats-centre/archive/2022/9663/ms008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-7-mc10-bg23,sydney,/en/scores/stats-centre/archive/2022/9663/ms015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-6-e687-mo44,sydney,/en/scores/stats-centre/archive/2022/9663/ms010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-5-o522-tc61,sydney,/en/scores/stats-centre/archive/2022/9663/ms013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-4-su87-b0bi,sydney,/en/scores/stats-centre/archive/2022/9663/ms009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-3-c0bc-l987,sydney,/en/scores/stats-centre/archive/2022/9663/ms011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-2-n0ae-f510,sydney,/en/scores/stats-centre/archive/2022/9663/ms012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-1-gb88-kb09,sydney,/en/scores/stats-centre/archive/2022/9663/ms014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-12-su87-g09o,sydney,/en/scores/stats-centre/archive/2022/9663/ms019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-11-l987-dh50,sydney,/en/scores/stats-centre/archive/2022/9663/ms023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-10-f510-ae14,sydney,/en/scores/stats-centre/archive/2022/9663/ms024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-9-gb88-bf23,sydney,/en/scores/stats-centre/archive/2022/9663/ms028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-8-b0bi-o483,sydney,/en/scores/stats-centre/archive/2022/9663/ms018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-7-c0bc-me82,sydney,/en/scores/stats-centre/archive/2022/9663/ms022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-6-ki95-ta12,sydney,/en/scores/stats-centre/archive/2022/9663/ms017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-5-kb09-d874,sydney,/en/scores/stats-centre/archive/2022/9663/ms029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-4-mo44-p09z,sydney,/en/scores/stats-centre/archive/2022/9663/ms021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-3-mc10-dc76,sydney,/en/scores/stats-centre/archive/2022/9663/ms030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-2-n0ae-v708,sydney,/en/scores/stats-centre/archive/2022/9663/ms025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-1-tc61-gc88,sydney,/en/scores/stats-centre/archive/2022/9663/ms026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-4-o483-ta12,sydney,/en/scores/stats-centre/archive/2022/9663/qs005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-3-v708-kb09,sydney,/en/scores/stats-centre/archive/2022/9663/qs006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-2-b0bi-ae14,sydney,/en/scores/stats-centre/archive/2022/9663/qs007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-1-dc76-h808,sydney,/en/scores/stats-centre/archive/2022/9663/qs004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-8-ta12-rh69,sydney,/en/scores/stats-centre/archive/2022/9663/qs010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-7-v708-pf39,sydney,/en/scores/stats-centre/archive/2022/9663/qs012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-6-ae14-pm13,sydney,/en/scores/stats-centre/archive/2022/9663/qs014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-5-dc76-a596,sydney,/en/scores/stats-centre/archive/2022/9663/qs009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-4-b0bi-b0ek,sydney,/en/scores/stats-centre/archive/2022/9663/qs015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-3-o483-sa93,sydney,/en/scores/stats-centre/archive/2022/9663/qs011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-2-kb09-ke64,sydney,/en/scores/stats-centre/archive/2022/9663/qs013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-1-h808-sf89,sydney,/en/scores/stats-centre/archive/2022/9663/qs008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-7-1-sh90-rh24,pune,/en/scores/stats-centre/archive/2022/891/ms001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-6-2-rh24-mq75,pune,/en/scores/stats-centre/archive/2022/891/ms003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-6-1-sh90-y218,pune,/en/scores/stats-centre/archive/2022/891/ms002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-4-mq75-m0ej,pune,/en/scores/stats-centre/archive/2022/891/ms007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-3-rh24-v708,pune,/en/scores/stats-centre/archive/2022/891/ms006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-2-sh90-ae14,pune,/en/scores/stats-centre/archive/2022/891/ms005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-1-y218-ta12,pune,/en/scores/stats-centre/archive/2022/891/ms004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-8-y218-kc56,pune,/en/scores/stats-centre/archive/2022/891/ms008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-7-m0ej-v832,pune,/en/scores/stats-centre/archive/2022/891/ms015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-6-sh90-ml57,pune,/en/scores/stats-centre/archive/2022/891/ms010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-5-v708-z419,pune,/en/scores/stats-centre/archive/2022/891/ms013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-4-ae14-a829,pune,/en/scores/stats-centre/archive/2022/891/ms011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-3-rh24-ki82,pune,/en/scores/stats-centre/archive/2022/891/ms012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-2-ta12-bf55,pune,/en/scores/stats-centre/archive/2022/891/ms009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-1-mq75-hb64,pune,/en/scores/stats-centre/archive/2022/891/ms014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-12-ae14-ga94,pune,/en/scores/stats-centre/archive/2022/891/ms023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-11-rh24-gc89,pune,/en/scores/stats-centre/archive/2022/891/ms024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-10-hb64-be90,pune,/en/scores/stats-centre/archive/2022/891/ms028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-9-ta12-rb56,pune,/en/scores/stats-centre/archive/2022/891/ms019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-8-a829-gb53,pune,/en/scores/stats-centre/archive/2022/891/ms022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-7-bf55-kc04,pune,/en/scores/stats-centre/archive/2022/891/ms018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-6-ki82-i306,pune,/en/scores/stats-centre/archive/2022/891/ms025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-5-mq75-ci14,pune,/en/scores/stats-centre/archive/2022/891/ms029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-4-sh90-kd43,pune,/en/scores/stats-centre/archive/2022/891/ms021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-3-v832-gf95,pune,/en/scores/stats-centre/archive/2022/891/ms030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-2-y218-mp83,pune,/en/scores/stats-centre/archive/2022/891/ms017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-1-z419-db59,pune,/en/scores/stats-centre/archive/2022/891/ms026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-4-ki82-ch05,pune,/en/scores/stats-centre/archive/2022/891/qs004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-3-y218-pg94,pune,/en/scores/stats-centre/archive/2022/891/qs006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-2-ci14-mp20,pune,/en/scores/stats-centre/archive/2022/891/qs005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-2-1-mp83-cg33,pune,/en/scores/stats-centre/archive/2022/891/qs007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-8-ch05-mp13,pune,/en/scores/stats-centre/archive/2022/891/qs008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-7-mp20-cg94,pune,/en/scores/stats-centre/archive/2022/891/qs010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-6-y218-kc33,pune,/en/scores/stats-centre/archive/2022/891/qs012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-5-ci14-hb29,pune,/en/scores/stats-centre/archive/2022/891/qs011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-4-mp83-d864,pune,/en/scores/stats-centre/archive/2022/891/qs015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-3-pg94-t0ap,pune,/en/scores/stats-centre/archive/2022/891/qs013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-2-ki82-sy74,pune,/en/scores/stats-centre/archive/2022/891/qs009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-1-1-cg33-gh92,pune,/en/scores/stats-centre/archive/2022/891/qs014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-7-1-re44-v708,dubai,/en/scores/stats-centre/archive/2022/495/ms001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-6-2-re44-hb71,dubai,/en/scores/stats-centre/archive/2022/495/ms003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-6-1-v708-su55,dubai,/en/scores/stats-centre/archive/2022/495/ms002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-4-v708-d643,dubai,/en/scores/stats-centre/archive/2022/495/ms004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-3-re44-mk66,dubai,/en/scores/stats-centre/archive/2022/495/ms007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-2-hb71-s0ag,dubai,/en/scores/stats-centre/archive/2022/495/ms006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-5-1-su55-be90,dubai,/en/scores/stats-centre/archive/2022/495/ms005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-8-d643-ke29,dubai,/en/scores/stats-centre/archive/2022/495/ms008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-7-re44-kf17,dubai,/en/scores/stats-centre/archive/2022/495/ms015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-6-s0ag-mc10,dubai,/en/scores/stats-centre/archive/2022/495/ms013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-5-hb71-mv14,dubai,/en/scores/stats-centre/archive/2022/495/ms012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-4-su55-da81,dubai,/en/scores/stats-centre/archive/2022/495/ms011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-3-v708-bd06,dubai,/en/scores/stats-centre/archive/2022/495/ms009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-2-be90-p09z,dubai,/en/scores/stats-centre/archive/2022/495/ms010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-4-1-mk66-kb05,dubai,/en/scores/stats-centre/archive/2022/495/ms014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-archive-2022-3-16-d643-m0ej,dubai,/en/scores/stats-centre/archive/2022/495/ms016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
